user_id,country,age,gender,subscription_type,avg_listening_hours_per_week,total_songs_played,skip_rate,satisfaction_score,churned,monthly_fee,join_date,skip_rate_pct,tenure_days
U1223,U.K.,38,unknown,student,5.8,484,0.2,4.0,1,7.99,2022-04-05,,1329.0
U1671,USA,36,male,fam,12.0,481,0.2,2.0,0,7.99,2022-07-16,,1227.0
U1302,India,53,female,student,13.5,481,0.2,3.0,1,0.0,2022-11-07,,1113.0
U1445,IND,29,male,premium,14.2,508,0.2,5.0,0,12.99,2022-07-12,,1231.0
U1157,IND,46,female,fam,10.7,485,0.2,4.0,0,9.99,,,975.5
U1151,USA,46,female,premium,8.9,546,0.2,3.0,1,9.99,,,975.5
U1544,United Kingdom,61,female,student,3.1,504,0.2,5.0,0,7.99,,,975.5
U1351,U.K.,56,male,premium,9.8,505,0.2,3.0,1,12.99,2022-07-18,,1225.0
U1142,UK,26,unknown,family,7.1,505,0.2,2.0,1,7.99,2022-02-10,,1383.0
U1083,India,61,male,family,9.9,501,0.1,4.0,0,9.99,,0.1,975.5
U1367,United Kingdom,49,male,free,12.7,511,0.2,1.0,0,7.99,,,975.5
U1141,United Kingdom,33,male,premium,16.1,505,0.2,3.0,1,7.99,,,975.5
U1569,IND,59,male,family,13.8,492,0.2,3.0,0,5.0,,,975.5
U1678,Nigeria,45,female,student,11.2,498,0.2,3.0,1,0.0,2022-01-04,,1420.0
U1577,India,64,male,premium,7.6,461,0.2,1.0,0,9.99,,,975.5
U1244,South Africa,34,unknown,free,5.8,496,0.1,3.0,0,7.99,2022-07-12,0.1,1231.0
U1539,UK,16,unknown,fam,0.8,496,0.2,3.0,1,7.99,2022-11-08,,1112.0
U1441,USA,35,female,premium,3.4,499,0.2,5.0,0,0.0,2023-04-03,,966.0
U1619,IND,13,male,premium,7.6,495,0.2,4.0,1,9.99,2022-03-12,,1353.0
U1627,IND,42,unknown,premium,11.1,503,0.2,5.0,0,7.99,2022-04-03,,1331.0
U1087,Ghana,53,male,premium,4.4,497,0.2,4.0,0,7.99,2024-12-08,0.2,351.0
U1274,UK,29,female,fam,11.0,494,0.2,5.0,0,9.99,2024-06-09,0.2,533.0
U1475,IND,49,male,studnt,13.9,480,0.2,3.0,0,9.99,2024-03-12,,622.0
U1550,USA,26,male,premium,14.6,457,0.2,3.0,0,7.99,2022-02-01,,1392.0
U1105,USA,31,male,studnt,8.0,556,0.2,3.0,0,7.99,2024-11-04,0.2,385.0
U1613,Kenya,32,female,family,16.4,495,0.2,5.0,0,7.99,2022-12-07,,1083.0
U1409,U.K.,13,female,studnt,16.5,519,0.2,3.0,0,0.0,2023-11-10,0.2,745.0
U1076,India,61,male,student,16.0,498,0.2,3.0,0,0.0,,,975.5
U1075,Nigeria,59,female,premium,4.1,506,0.2,3.0,1,7.99,2022-08-03,,1209.0
U1515,India,22,unknown,studnt,10.5,487,0.2,3.0,0,9.99,2022-09-14,,1167.0
U1072,U.K.,13,male,premium,9.4,492,0.2,3.0,1,9.99,2022-12-18,,1072.0
U1380,UK,56,female,family,11.5,489,0.2,5.0,1,0.0,2022-12-21,,1069.0
U1204,South Africa,63,female,studnt,7.4,450,0.2,3.0,0,12.99,2023-03-01,,999.0
U1507,India,48,male,free,10.2,482,0.2,3.0,0,5.0,2023-07-04,,874.0
U1435,UK,52,male,student,13.9,471,0.2,3.0,0,9.99,2022-07-12,0.2,1231.0
U1212,Kenya,33,male,family,5.9,492,0.2,2.0,1,12.99,2024-06-30,,512.0
U1559,South Africa,33,male,family,8.5,507,0.2,1.0,1,9.99,,,975.5
U1093,Nigeria,40,male,studnt,9.8,460,0.1,5.0,0,12.99,2024-03-04,0.1,630.0
U1617,Nigeria,61,male,premium,4.3,482,0.1,3.0,0,9.99,,0.1,975.5
U1003,South Africa,44,unknown,student,11.8,525,0.2,4.0,0,0.0,2022-11-01,,1119.0
U1109,United Kingdom,21,female,family,16.1,497,0.2,3.0,0,9.99,,0.2,975.5
U1052,Ghana,25,male,student,12.7,467,0.2,5.0,0,7.99,,0.2,975.5
U1290,U.K.,59,male,premium,5.8,500,0.2,4.0,0,5.0,,,975.5
U1275,Brazil,51,other,studnt,8.1,484,0.2,4.0,1,7.99,2023-04-06,,963.0
U1138,UK,35,other,studnt,11.4,500,0.2,3.0,0,9.99,2023-01-19,,1040.0
U1520,United Kingdom,35,male,studnt,8.9,464,0.1,4.0,1,0.0,2023-11-08,0.1,747.0
U1498,IND,59,female,fam,14.4,468,0.2,1.0,0,9.99,2023-02-10,,1018.0
U1227,IND,38,female,student,6.6,551,0.2,3.0,0,9.99,2023-05-06,,933.0
U1464,United Kingdom,59,other,studnt,14.4,503,0.2,4.0,1,9.99,2024-02-21,,642.0
U1235,Nepal,38,unknown,premium,16.6,467,0.2,3.0,0,9.99,,,975.5
U1002,Brazil,57,male,family,7.4,524,0.2,1.0,1,7.99,2024-07-10,,502.0
,U.K.,26,female,student,10.9,490,0.2,4.0,0,9.99,,,975.5
U1135,Nepal,29,male,family,16.6,491,0.2,1.0,0,9.99,,0.2,975.5
U1018,IND,61,female,studnt,11.3,486,0.1,3.0,0,7.99,2023-02-13,0.1,1015.0
U1669,India,13,other,fam,4.1,505,0.2,4.0,1,7.99,2023-05-22,,917.0
U1280,Kenya,29,unknown,free,11.8,486,0.2,4.0,0,9.99,2023-12-15,0.2,710.0
U1413,Nigeria,20,female,free,15.0,505,0.2,3.0,0,7.99,,,975.5
U1209,Nigeria,40,other,student,4.5,520,0.2,3.0,0,5.0,2022-03-16,,1349.0
U1127,UK,15,male,fam,15.8,465,0.2,4.0,1,7.99,,,975.5
U1185,Ghana,63,female,premium,15.4,522,0.2,3.0,0,0.0,2023-08-10,,837.0
,South Africa,22,female,studnt,4.4,455,0.2,4.0,0,7.99,2024-01-21,,673.0
U1030,USA,28,other,premium,4.8,522,0.2,3.0,0,5.0,2023-04-01,,968.0
U1309,Brazil,18,female,premium,12.8,476,0.2,3.0,1,9.99,2023-09-04,,812.0
U1417,India,26,male,free,7.9,495,0.2,2.0,0,9.99,,0.2,975.5
U1676,Brazil,15,female,premium,13.2,490,0.2,2.0,0,5.0,2023-01-11,,1048.0
U1238,Kenya,20,male,family,14.7,506,0.2,3.0,0,12.99,2022-08-15,,1197.0
U1019,U.K.,26,male,student,10.0,485,0.2,3.0,0,0.0,,,975.5
U1273,South Africa,51,female,premium,9.7,467,0.2,4.0,1,0.0,,,975.5
,USA,16,female,studnt,11.8,520,0.2,3.0,0,9.99,,,975.5
U1252,Ghana,57,female,premium,8.3,483,0.2,3.0,0,7.99,2022-05-20,,1284.0
U1330,IND,36,unknown,family,7.8,503,0.2,3.0,0,0.0,,,975.5
U1449,IND,26,male,student,10.8,495,0.2,3.0,0,0.0,2023-04-01,,968.0
U1463,South Africa,27,female,premium,11.6,509,0.2,2.0,0,9.99,2023-12-30,,695.0
U1556,Kenya,13,other,premium,5.8,490,0.2,3.0,1,0.0,2024-09-03,,447.0
U1395,Nigeria,47,male,premium,8.7,502,0.2,4.0,0,5.0,2023-08-01,,846.0
U1549,Brazil,41,unknown,studnt,17.7,498,0.2,3.0,0,12.99,,,975.5
U1269,UK,37,female,student,12.0,456,0.2,2.0,0,9.99,2022-05-11,,1293.0
U1137,United Kingdom,59,unknown,fam,7.5,538,0.2,2.0,1,7.99,2024-04-21,,582.0
U1381,United Kingdom,14,female,premium,13.8,522,0.2,4.0,1,9.99,,,975.5
U1131,IND,56,other,premium,6.5,517,0.2,2.0,0,7.99,,,975.5
U1438,Nepal,63,other,premium,0.3,522,0.1,4.0,0,12.99,,0.1,975.5
U1329,UK,48,male,studnt,9.7,530,0.2,1.0,0,7.99,,,975.5
U1104,UK,22,female,premium,2.0,497,0.2,5.0,0,9.99,2023-12-07,,718.0
U1420,USA,33,male,free,13.8,480,0.2,5.0,0,7.99,2023-11-08,0.2,747.0
U1155,India,39,female,premium,0.3,510,0.1,3.0,1,9.99,2024-07-03,0.1,509.0
U1377,India,17,male,free,12.4,488,0.2,4.0,1,7.99,,,975.5
U1679,United Kingdom,40,other,free,2.1,462,0.2,1.0,0,7.99,2022-06-06,,1267.0
U1095,USA,17,female,free,5.7,472,0.2,4.0,0,0.0,2023-09-30,0.2,786.0
U1229,UK,34,unknown,free,19.4,508,0.2,1.0,0,7.99,2022-04-08,,1326.0
U1111,South Africa,13,male,premium,14.0,475,0.2,4.0,0,7.99,2023-11-05,,750.0
U1296,Kenya,20,male,family,10.5,513,0.1,5.0,0,9.99,,0.1,975.5
U1455,Kenya,18,female,family,9.7,499,0.2,3.0,1,0.0,2022-08-22,,1190.0
U1481,Nepal,22,female,family,11.1,490,0.2,4.0,0,12.99,2022-11-19,,1101.0
U1693,Ghana,49,female,family,8.8,509,0.2,3.0,1,7.99,2024-09-08,,442.0
U1415,Ghana,53,male,student,5.8,506,0.2,3.0,1,12.99,2022-11-23,,1097.0
U1084,South Africa,25,male,free,14.3,492,0.2,2.0,1,0.0,,,975.5
U1680,Kenya,59,female,studnt,23.6,495,0.2,2.0,1,5.0,2023-07-31,,847.0
U1418,UK,42,male,fam,6.7,507,0.2,5.0,0,0.0,2024-02-07,,656.0
U1588,Kenya,29,male,family,8.7,530,0.2,3.0,0,0.0,2024-05-04,,569.0
U1667,Ghana,41,female,premium,14.4,512,0.2,4.0,0,9.99,2022-05-07,0.2,1297.0
U1584,United Kingdom,30,male,student,19.2,458,0.2,4.0,0,7.99,2023-07-21,,857.0
U1143,IND,14,unknown,premium,10.2,518,0.2,4.0,0,9.99,2024-03-03,,631.0
U1524,IND,55,male,premium,5.5,517,0.2,4.0,0,0.0,,,975.5
U1046,Kenya,48,female,free,1.0,562,0.2,5.0,0,0.0,2022-02-06,,1387.0
U1022,Nepal,13,female,fam,7.8,498,0.2,5.0,0,7.99,2022-05-12,,1292.0
